dataset,series_id,spectral_entropy,cv,seasonal_autocorr,trend_strength,history_length
m4,D1467,0.130887,0.189867,0.981101,0.24436,3194
m4,D1468,0.283798,0.30684,0.994041,0.827513,3194
m4,D1469,0.192813,0.23791,0.989258,0.673619,3194
m4,D147,0.755882,0.695145,0.993679,0.030038,4315
m4,D1470,0.218348,0.263309,0.993212,0.796236,3194
m4,D1471,0.247807,0.287652,0.99301,0.809944,3194
m4,D1472,0.149391,0.204977,0.985088,0.563989,3194
m4,D1473,0.237629,0.278866,0.994052,0.820173,3194
m4,D1474,0.135497,0.19328,0.986017,0.565672,3194
m4,D1475,0.528286,0.485244,0.996571,0.85117,4197
m4,D1476,0.229367,0.272638,0.992137,0.785772,3194
m4,D1477,0.202357,0.24895,0.99274,0.737902,3194
m4,D1478,0.397928,0.406256,0.99611,0.731745,4195
m4,D1479,0.184532,0.234065,0.991654,0.699353,3194
m4,D148,0.363639,0.398959,0.9953,0.867461,4315
m4,D1480,0.579692,0.529705,0.997983,0.927331,4197
m4,D1481,0.602456,0.545438,0.998105,0.931713,4197
m4,D1482,0.113984,0.172469,0.983108,0.362025,3194
m4,D1483,0.506744,0.469942,0.99632,0.836588,4197
m4,D1484,0.458188,0.445951,0.997045,0.879251,4197
m4,D1485,0.522931,0.492791,0.997606,0.927158,4197
m4,D1486,0.499703,0.475989,0.997428,0.921384,4197
m4,D1487,0.378701,0.387564,0.996002,0.853622,4197
m4,D1488,0.45543,0.43845,0.997792,0.928706,4197
m4,D1489,0.353942,0.364415,0.996356,0.87841,4197
m4,D149,0.511364,0.554315,0.995344,0.392064,4315
m4,D1490,0.507792,0.47403,0.998012,0.945128,4197
m4,D1491,0.483032,0.456535,0.997837,0.940587,4197
m4,D1492,0.430506,0.420979,0.997584,0.920314,4197
m4,D1493,0.304303,0.330713,0.995824,0.821157,4197
m4,D1494,0.376569,0.3684,0.988571,0.334714,3319
m4,D1495,0.362781,0.360724,0.987878,0.261434,3319
m4,D1496,0.161347,0.208364,0.968111,0.329488,2187
m4,D1497,0.178318,0.221486,0.972069,0.424777,2187
m4,D1498,0.16198,0.210039,0.971841,0.02057,2187
m4,D1499,0.18378,0.229437,0.979558,0.159709,2187
m4,D15,0.441194,0.39912,0.978412,0.354229,1006
m4,D150,0.046354,0.105478,0.970646,0.634413,954
m4,D1500,0.164335,0.213076,0.972205,0.000713,2187
m4,D1501,0.175611,0.222923,0.978124,0.087682,2187
m4,D1502,0.187555,0.241519,0.979666,0.07444,2187
m4,D1503,0.136768,0.189464,0.958152,0.002178,2187
m4,D1504,0.154042,0.206944,0.975516,0.170056,2187
m4,D1505,0.161899,0.218685,0.976485,0.039728,2187
m4,D1506,0.164142,0.214893,0.977448,0.263704,2187
m4,D1507,0.156559,0.207246,0.978884,0.375587,2187
m4,D1508,0.350527,0.339663,0.984513,0.319762,3319
m4,D1509,0.140268,0.195149,0.97592,0.270676,2187
m4,D151,0.046073,0.104911,0.970411,0.682226,954
m4,D1510,0.131288,0.189783,0.972175,0.025428,2187
m4,D1511,0.125292,0.18077,0.97396,0.286905,2187
m4,D1512,0.325247,0.327682,0.981479,0.011146,3319
m4,D1513,0.142399,0.194376,0.977635,0.39764,2187
m4,D1514,0.214233,0.268932,0.980508,0.195379,2187
m4,D1515,0.382067,0.368715,0.990703,0.550731,3319
m4,D1516,0.371622,0.351918,0.985797,0.40408,3319
m4,D1517,0.111561,0.171912,0.969176,0.044876,2187
m4,D1518,0.33849,0.347879,0.988078,0.149814,3319
m4,D1519,0.450598,0.40956,0.992179,0.564231,3319
m4,D152,0.486545,0.49205,0.994304,0.328015,4315
m4,D1520,0.423172,0.393874,0.991455,0.501527,3319
m4,D1521,0.355983,0.352975,0.989755,0.476515,3319
m4,D1522,0.361292,0.350817,0.990618,0.574473,3319
m4,D1523,0.292107,0.305309,0.988519,0.431561,3319
m4,D1524,0.238074,0.274607,0.984214,0.024722,3319
m4,D1525,0.289342,0.312874,0.985807,0.089121,3319
m4,D1526,0.259762,0.290322,0.98442,0.07733,3319
m4,D1527,0.319108,0.321705,0.989801,0.520753,3319
m4,D1528,0.332816,0.33352,0.989453,0.496818,3319
m4,D1529,0.572582,0.499322,0.990721,0.224347,4197
m4,D153,0.587698,0.547573,0.995628,0.715099,4315
m4,D1530,0.576799,0.533908,0.993402,0.254297,4197
m4,D1531,0.571213,0.530266,0.993272,0.23379,4197
m4,D1532,0.558216,0.520538,0.99362,0.251159,4195
m4,D1533,0.564184,0.524216,0.993747,0.273051,4195
m4,D1534,0.57843,0.503133,0.990918,0.24848,4197
m4,D1535,0.554136,0.488292,0.989841,0.098816,4197
m4,D1536,0.549803,0.518298,0.992651,0.122637,4197
m4,D1537,0.553942,0.517445,0.994364,0.423355,4197
m4,D1538,0.436759,0.431773,0.991666,0.188037,4197
m4,D1539,0.54323,0.510978,0.994196,0.400311,4197
m4,D154,0.343563,0.354607,0.989886,0.03246,4315
m4,D1540,0.492126,0.466697,0.993166,0.376367,4197
m4,D1541,0.49225,0.482029,0.99324,0.256942,4197
m4,D1542,0.481863,0.459979,0.992932,0.34918,4197
m4,D1543,0.473574,0.449316,0.993304,0.356856,4197
m4,D1544,0.454043,0.439058,0.993698,0.278356,4197
m4,D1545,0.462973,0.442703,0.99306,0.328069,4197
m4,D1546,0.40704,0.411783,0.992447,0.097798,4197
m4,D1547,0.44454,0.433185,0.993486,0.249713,4197
m4,D1548,0.417217,0.416003,0.991767,0.161686,4197
m4,D1549,0.487258,0.476299,0.993648,0.274615,4197
m4,D155,0.490073,0.440393,0.995655,0.554269,4315
m4,D1550,0.553749,0.486672,0.991061,0.24391,4197
m4,D1551,0.560079,0.490556,0.99126,0.26987,4197
m4,D1552,0.534284,0.507799,0.993007,0.133584,4195
m4,D1553,0.532204,0.474735,0.990173,0.109691,4197
m4,D1554,0.542345,0.506918,0.994575,0.420082,4197
m4,D1555,0.485064,0.460087,0.993561,0.399184,4197
m4,D1556,0.465992,0.44143,0.993721,0.383597,4197
m4,D1557,0.553805,0.513603,0.994738,0.443687,4197
m4,D1558,0.425777,0.42363,0.992093,0.2045,4197
m4,D1559,0.405236,0.406483,0.992191,0.178531,4197
m4,D156,0.749838,0.578363,0.985719,0.579413,4315
m4,D1560,0.474228,0.453215,0.993334,0.370958,4197
m4,D1561,0.454503,0.43465,0.993478,0.352311,4197
m4,D1562,0.39123,0.400233,0.992841,0.111274,4197
m4,D1563,0.442368,0.428942,0.994087,0.303862,4197
m4,D1564,0.432301,0.422931,0.993879,0.273361,4197
m4,D1565,0.30422,0.339105,0.994079,0.377438,4195
m4,D1566,0.304771,0.352772,0.993048,0.162567,4197
m4,D1567,0.153856,0.224684,0.98896,0.048407,4197
m4,D1568,0.289491,0.329224,0.993675,0.274623,4195
m4,D1569,0.315239,0.361421,0.99341,0.251165,4197
m4,D157,0.975193,0.822695,0.998607,0.833146,4315
m4,D1570,0.293395,0.325707,0.994814,0.720766,4197
m4,D1571,0.256385,0.300367,0.993895,0.631291,4197
m4,D1572,0.326085,0.359066,0.993154,0.017696,4197
m4,D1573,0.222791,0.282865,0.99398,0.536442,4197
m4,D1574,0.194739,0.261661,0.992982,0.408769,4197
m4,D1575,0.192618,0.262915,0.993007,0.319274,4197
m4,D1576,0.218436,0.281874,0.993919,0.448546,4197
m4,D1577,0.29961,0.335611,0.993928,0.375992,4197
m4,D1578,0.309346,0.356263,0.993201,0.164778,4197
m4,D1579,0.298865,0.329527,0.994969,0.719169,4197
m4,D158,0.258437,0.298322,0.985551,0.281497,4315
m4,D1580,0.180159,0.263731,0.993658,0.148732,4197
m4,D1581,0.284809,0.325572,0.993503,0.271469,4197
m4,D1582,0.194222,0.275742,0.994196,0.266328,4197
m4,D1583,0.31966,0.364719,0.993545,0.252091,4197
m4,D1584,0.175742,0.244893,0.991818,0.041441,4197
m4,D1585,0.271849,0.32051,0.993116,0.000606,4197
m4,D1586,0.211254,0.279071,0.994234,0.121384,4197
m4,D1587,0.275113,0.323217,0.993268,4.7e-05,4195
m4,D1588,0.158169,0.228743,0.989442,0.05936,4197
m4,D1589,0.184643,0.267891,0.993922,0.155979,4197
m4,D159,0.236527,0.267001,0.977994,0.048258,4315
m4,D1590,0.262027,0.304521,0.994103,0.631327,4197
m4,D1591,0.328927,0.361568,0.993271,0.013741,4197
m4,D1592,0.227302,0.286506,0.994187,0.536535,4197
m4,D1593,0.177281,0.246657,0.99202,0.030588,4197
m4,D1594,0.197714,0.267218,0.993287,0.324609,4197
m4,D1595,0.166119,0.233288,0.9912,0.010842,4197
m4,D1596,0.223596,0.286026,0.994142,0.450969,4197
m4,D1597,0.199132,0.279987,0.994432,0.271936,4197
m4,D1598,0.235087,0.290024,0.994419,0.699733,4195
m4,D1599,0.254618,0.30602,0.994972,0.738208,4195
m4,D16,0.680487,0.57458,0.988821,0.840211,1006
m4,D160,0.509509,0.490458,0.997062,0.344789,4411
m4,D1600,0.171079,0.23819,0.987941,0.055107,4197
m4,D1601,0.239643,0.29686,0.992092,0.410682,4197
m4,D1602,0.274613,0.325551,0.996486,0.881221,4197
m4,D1603,0.122325,0.191742,0.989824,0.646519,4197
m4,D1604,0.982602,0.803749,0.997747,0.862027,1040
m4,D1605,0.21128,0.260713,0.992404,0.603159,4315
m4,D1606,0.367036,0.376337,0.98496,0.188845,4315
m4,D1607,1.034441,0.771543,0.998429,0.818757,4315
m4,D1608,1.036274,0.771999,0.998431,0.819195,4315
m4,D1609,0.565431,0.472728,0.977399,0.293053,4315
m4,D161,0.699493,0.590813,0.998398,0.724292,4411
m4,D1610,0.830158,0.729269,0.991688,0.20206,4398
m4,D1611,0.841749,0.731339,0.990808,0.411567,4398
m4,D1612,0.889659,0.780371,0.998359,0.773998,4440
m4,D1613,0.989162,0.857874,0.998538,0.769777,4440
m4,D1614,0.819681,0.610938,0.983124,0.08052,4316
m4,D1615,0.938252,0.809325,0.990835,0.139762,4315
m4,D1616,0.026422,0.087138,0.964602,0.473405,229
m4,D1617,0.006507,0.037272,0.860767,0.03822,221
m4,D1618,0.018073,0.063896,0.905712,0.710162,266
m4,D1619,0.012331,0.049994,0.883397,0.563889,276
m4,D162,0.999541,0.710335,0.978686,0.584501,4411
m4,D1620,0.049604,0.123466,0.9645,0.762215,249
m4,D1621,0.179227,0.265376,0.967541,0.686866,384
m4,D1622,0.042474,0.102317,0.906923,0.01709,523
m4,D1623,0.068675,0.148404,0.942815,0.029032,463
m4,D1624,0.013085,0.052971,0.849662,0.522891,232
m4,D1625,0.028664,0.084403,0.942123,0.116975,251
m4,D1626,0.05781,0.124876,0.959463,0.835141,278
m4,D1627,0.057864,0.125638,0.949077,0.646652,396
m4,D1628,0.022749,0.076303,0.891939,0.005612,331
m4,D1629,0.024797,0.074335,0.90937,0.645944,277
m4,D163,0.688002,0.584782,0.996767,0.500517,4411
m4,D1630,0.050998,0.124557,0.973832,0.492349,594
m4,D1631,0.083276,0.15891,0.988051,0.797314,887
m4,D1632,0.036232,0.09522,0.973846,0.797658,678
m4,D1633,0.038306,0.101952,0.953796,0.332902,641
m4,D1634,0.065118,0.144088,0.978721,0.071843,1245
m4,D1635,1.6871,1.367358,0.984551,0.632032,423
m4,D1636,0.076974,0.15343,0.95787,0.647558,283
m4,D1637,0.070968,0.145658,0.950504,0.638571,283
m4,D1638,0.054298,0.117233,0.958295,0.876437,236
m4,D1639,0.014221,0.057484,0.922833,0.58339,321
m4,D164,0.713983,0.605868,0.991858,0.097186,4411
m4,D1640,0.005411,0.031932,0.818782,0.091461,362
m4,D1641,0.010229,0.046718,0.896715,0.551057,282
m4,D1642,0.025399,0.077491,0.84126,0.794798,168
m4,D1643,0.107959,0.196148,0.93511,0.009537,236
m4,D1644,0.181921,0.262263,0.978909,0.86929,434
m4,D1645,0.038262,0.094141,0.969521,0.824971,354
m4,D1646,0.017656,0.063859,0.84409,0.188496,361
m4,D1647,0.260091,0.3313,0.961551,0.483098,354
m4,D1648,0.199827,0.259418,0.978985,0.96184,346
m4,D1649,0.031279,0.088568,0.948382,0.576541,503
m4,D165,0.731552,0.617882,0.992113,0.068624,4411
m4,D1650,0.573475,0.485277,0.955772,0.013365,999
m4,D1651,0.101595,0.179841,0.906394,0.377672,361
m4,D1652,0.011447,0.051615,0.880205,0.765022,125
m4,D1653,0.115371,0.189003,0.949102,0.709576,306
m4,D1654,0.057885,0.137178,0.93996,0.648721,224
m4,D1655,0.086233,0.163012,0.960533,0.631899,333
m4,D1656,0.082695,0.159181,0.96083,0.627345,333
m4,D1657,0.240176,0.316359,0.976572,0.26909,1245
m4,D1658,0.066284,0.131342,0.973493,0.731297,206
m4,D1659,0.04694,0.108468,0.91749,0.530295,269
m4,D166,1.277118,1.065355,0.964819,0.71773,98
m4,D1660,0.002792,0.021994,0.735033,0.376916,274
m4,D1661,0.016465,0.056735,0.720347,0.338809,445
m4,D1662,0.134635,0.200675,0.933189,0.89568,334
m4,D1663,0.011723,0.04787,0.767147,0.001934,239
m4,D1664,0.026331,0.078828,0.894865,0.762036,189
m4,D1665,0.038568,0.103638,0.895005,0.481298,239
m4,D1666,0.030799,0.084684,0.937691,0.779596,342
m4,D1667,0.009164,0.043156,0.808446,0.739669,152
m4,D1668,0.026332,0.08086,0.937688,0.022402,567
m4,D1669,0.026321,0.077089,0.938796,0.851103,314
m4,D167,1.838027,1.392146,0.936644,0.499531,119
m4,D1670,0.066809,0.132905,0.94208,0.505496,585
m4,D1671,0.015059,0.057871,0.893843,0.031485,277
m4,D1672,0.017866,0.062794,0.80921,0.002975,279
m4,D1673,0.019054,0.067168,0.759763,0.045105,148
m4,D1674,0.004292,0.02757,0.567855,0.173215,227
m4,D1675,0.03612,0.094153,0.876138,0.041853,307
m4,D1676,0.014162,0.056277,0.885451,0.393494,302
m4,D1677,0.077345,0.152604,0.935356,0.314581,490
m4,D1678,0.047606,0.117031,0.975871,0.809824,281
m4,D1679,0.008714,0.042851,0.881587,0.025942,491
m4,D168,0.006016,0.034393,0.814329,0.482929,144
m4,D1680,0.007746,0.037795,0.799537,0.376323,235
m4,D1681,0.184582,0.257158,0.975287,0.722942,467
m4,D1682,0.023005,0.071218,0.89398,0.733037,222
m4,D1683,0.035963,0.096847,0.956221,0.843622,262
m4,D1684,0.036671,0.097651,0.955186,0.849711,262
m4,D1685,0.141665,0.229276,0.987179,0.794423,735
m4,D1686,0.119784,0.188305,0.963589,0.106236,1266
m4,D1687,0.060921,0.140989,0.971093,0.561196,572
m4,D1688,0.00794,0.039532,0.78181,0.444155,112
m4,D1689,0.086621,0.152675,0.97716,0.736938,700
m4,D169,0.002734,0.021674,0.544067,0.108399,115
m4,D1690,0.006184,0.035307,0.819899,0.214583,208
m4,D1691,0.011142,0.047604,0.82982,0.010633,434
m4,D1692,0.063234,0.130422,0.807177,0.007996,239
m4,D1693,0.03152,0.087787,0.949955,0.907951,235
m4,D1694,0.036318,0.090846,0.913909,0.533988,927
m4,D1695,0.012674,0.048727,0.783458,0.32942,826
m4,D1696,0.194722,0.253037,0.889161,0.81712,153
m4,D1697,0.014237,0.055013,0.775165,0.254083,303
m4,D1698,0.004505,0.02804,0.405486,0.105707,183
m4,D1699,0.031244,0.090237,0.909187,0.565319,281
m4,D17,0.099183,0.176538,0.981199,0.575992,1006
m4,D170,0.03093,0.084616,0.947873,0.090995,682
m4,D1700,0.027305,0.084629,0.889944,0.289721,282
m4,D1701,0.201525,0.250498,0.980359,0.464005,1746
m4,D1702,0.014796,0.05583,0.781375,0.323569,269
m4,D1703,0.057076,0.125302,0.95058,0.597085,733
m4,D1704,0.084844,0.163457,0.980414,0.789592,560
m4,D1705,0.022585,0.072736,0.864599,0.445893,300
m4,D1706,0.024259,0.076036,0.869525,0.473641,300
m4,D1707,2.706949,1.668099,0.908149,0.107333,1316
m4,D1708,0.040431,0.106284,0.910742,0.006371,491
m4,D1709,0.189615,0.263573,0.95478,0.24788,343
m4,D171,0.030979,0.084753,0.949916,0.102068,682
m4,D1710,0.036511,0.101769,0.935912,0.052366,281
m4,D1711,0.112725,0.184815,0.953386,0.946772,176
m4,D1712,0.118336,0.190988,0.956858,0.950774,176
m4,D1713,0.180234,0.264417,0.974702,0.00641,631
m4,D1714,0.035333,0.099416,0.963656,0.860247,231
m4,D1715,0.291055,0.330454,0.989076,0.862602,631
m4,D1716,0.491946,0.509236,0.997009,0.865759,1727
m4,D1717,0.013947,0.056542,0.930523,0.757828,234
m4,D1718,0.467918,0.481095,0.988508,0.760401,1980
m4,D1719,0.033171,0.09661,0.968456,0.391623,357
m4,D172,0.030919,0.084609,0.947794,0.080162,682
m4,D1720,0.196065,0.295522,0.974026,0.160216,411
m4,D1721,0.667883,0.663969,0.972775,0.643269,630
m4,D1722,0.039379,0.100786,0.938516,0.751704,291
m4,D1723,0.039395,0.098307,0.87584,0.099577,274
m4,D1724,0.025715,0.073855,0.767978,0.08945,470
m4,D1725,0.003614,0.025735,0.818274,0.706364,154
m4,D1726,0.055626,0.128292,0.984212,0.769139,1231
m4,D1727,0.016823,0.065729,0.889264,0.553013,168
m4,D1728,0.016075,0.05889,0.806327,0.152176,188
m4,D1729,0.022114,0.068791,0.851727,0.04322,260
m4,D173,0.030941,0.08465,0.949055,0.091201,682
m4,D1730,0.13807,0.209026,0.988759,0.276906,961
m4,D1731,0.030988,0.085681,0.921321,0.699997,369
m4,D1732,0.15857,0.232737,0.984889,0.874412,294
m4,D1733,0.011814,0.050831,0.809883,0.064637,204
m4,D1734,0.071853,0.135001,0.97208,0.839524,566
m4,D1735,0.052528,0.119607,0.98013,0.902198,165
m4,D1736,0.11176,0.179455,0.983691,0.768835,587
m4,D1737,0.022615,0.072799,0.940501,0.08857,736
m4,D1738,0.023226,0.073216,0.93611,0.059675,736
m4,D1739,0.045506,0.108451,0.940046,0.598551,587
m4,D174,0.003255,0.024041,0.740125,0.049802,292
m4,D1740,0.022098,0.068803,0.843281,0.557813,241
m4,D1741,0.015084,0.056675,0.850987,0.022371,355
m4,D1742,0.011584,0.050802,0.862621,0.715847,158
m4,D1743,0.011007,0.049303,0.864019,0.705164,158
m4,D1744,0.034699,0.090566,0.911959,0.21817,584
m4,D1745,0.036694,0.089124,0.915949,0.139191,592
m4,D1746,0.038382,0.091517,0.92135,0.163651,592
m4,D1747,0.025052,0.080489,0.840562,0.333625,186
m4,D1748,0.008353,0.039599,0.750272,0.052376,357
m4,D1749,0.01547,0.059794,0.87472,0.214173,349
m4,D175,0.003389,0.024067,0.709058,0.000828,904
m4,D1750,0.086785,0.156922,0.970125,0.899996,346
m4,D1751,0.018095,0.063495,0.920719,0.701518,307
m4,D1752,0.200796,0.279296,0.945499,0.633985,355
m4,D1753,0.005989,0.032684,0.70011,0.068399,362
m4,D1754,0.046144,0.116014,0.968729,0.765876,385
m4,D1755,0.01531,0.059462,0.904944,0.374224,263
m4,D1756,0.015554,0.059926,0.911425,0.415432,263
m4,D1757,0.008998,0.042097,0.799482,0.128951,215
m4,D1758,0.039723,0.105272,0.973592,0.790601,615
m4,D1759,0.056241,0.123627,0.921356,0.752887,249
m4,D176,0.100363,0.176551,0.990367,0.784915,681
m4,D1760,0.037027,0.095651,0.902235,0.436849,461
m4,D1761,0.007821,0.039289,0.733954,0.286048,191
m4,D1762,0.034458,0.092837,0.955882,0.68703,649
m4,D1763,0.161516,0.239555,0.990345,0.92325,475
m4,D1764,0.01012,0.045984,0.832347,0.011528,346
m4,D1765,0.022959,0.077325,0.922076,0.690637,158
m4,D1766,0.015709,0.061095,0.907474,0.320937,337
m4,D1767,0.006655,0.035651,0.781943,0.015766,323
m4,D1768,0.019017,0.065419,0.902102,0.839019,198
m4,D1769,0.029968,0.081982,0.932421,0.652941,264
m4,D177,0.09657,0.172387,0.989628,0.782692,681
m4,D1770,0.03104,0.083655,0.937222,0.66496,264
m4,D1771,0.009765,0.045587,0.848025,0.05487,283
m4,D1772,0.00536,0.031621,0.78804,0.004391,491
m4,D1773,0.004077,0.026974,0.627689,0.14964,245
m4,D1774,0.008955,0.042309,0.738296,0.193254,247
m4,D1775,0.005678,0.031974,0.779199,0.027157,466
m4,D1776,0.0142,0.056297,0.847536,0.179379,300
m4,D1777,0.011714,0.05199,0.925675,0.447348,320
m4,D1778,0.008515,0.041101,0.803423,0.000452,315
m4,D1779,0.028123,0.085095,0.950351,0.382794,365
m4,D178,0.098562,0.174559,0.99005,0.784809,681
m4,D1780,0.030675,0.091502,0.954854,0.385612,361
m4,D1781,0.005223,0.031266,0.806723,0.010471,361
m4,D1782,0.14056,0.197099,0.931738,0.415359,352
m4,D1783,0.048651,0.118222,0.926467,0.15124,352
m4,D1784,0.016884,0.060904,0.887566,0.552305,301
m4,D1785,0.070464,0.14126,0.887978,0.567919,262
m4,D1786,0.009105,0.042236,0.847512,0.002405,416
m4,D1787,0.005397,0.030818,0.541207,0.031431,263
m4,D1788,0.020364,0.068507,0.919421,0.735197,310
m4,D1789,0.03899,0.097875,0.882563,0.027353,365
m4,D179,0.045494,0.108795,0.960576,0.804447,673
m4,D1790,0.021567,0.072196,0.902917,0.614019,297
m4,D1791,0.026383,0.079112,0.938267,0.50599,279
m4,D1792,0.126691,0.213299,0.964442,0.812016,319
m4,D1793,0.006668,0.036318,0.811435,0.000418,267
m4,D1794,0.012234,0.054673,0.89729,0.000584,165
m4,D1795,0.058611,0.124605,0.965605,0.906475,327
m4,D1796,0.198506,0.268776,0.983167,0.808308,346
m4,D1797,0.029626,0.082503,0.885095,0.760817,198
m4,D1798,0.111848,0.188094,0.947322,0.827443,282
m4,D1799,0.011529,0.046518,0.625843,0.000516,306
m4,D18,0.118481,0.201271,0.981175,0.081746,1006
m4,D180,0.044391,0.107599,0.963961,0.810794,673
m4,D1800,0.037367,0.098257,0.886733,0.481607,309
m4,D1801,0.04519,0.106318,0.92493,0.808419,240
m4,D1802,0.020067,0.069672,0.921841,0.679278,227
m4,D1803,0.027364,0.077095,0.945343,0.668648,353
m4,D1804,0.028263,0.078963,0.750441,0.079489,300
m4,D1805,0.02812,0.078859,0.753204,0.079693,300
m4,D1806,0.037425,0.093235,0.863842,0.539268,231
m4,D1807,0.014743,0.057438,0.830433,0.394156,272
m4,D1808,0.063222,0.132592,0.896357,0.688559,229
m4,D1809,0.039153,0.102243,0.95655,0.846909,291
m4,D181,0.04622,0.109825,0.962529,0.806159,673
m4,D1810,0.004615,0.029567,0.857384,0.720745,223
m4,D1811,0.018632,0.062457,0.750989,0.064093,354
m4,D1812,0.068086,0.126344,0.908222,0.447389,313
m4,D1813,0.0369,0.100958,0.950143,0.777875,279
m4,D1814,0.024859,0.077673,0.93041,0.867731,226
m4,D1815,0.199728,0.260493,0.904948,0.261999,372
m4,D1816,0.028943,0.0866,0.894171,0.024613,319
m4,D1817,0.029655,0.088042,0.898419,0.018887,319
m4,D1818,0.019149,0.065429,0.82462,0.423602,232
m4,D1819,0.110295,0.188592,0.982785,0.940389,320
m4,D182,0.045358,0.108749,0.962856,0.809441,673
m4,D1820,0.044698,0.110174,0.902402,0.0005,306
m4,D1821,0.0251,0.076865,0.837641,0.121195,278
m4,D1822,0.057645,0.131886,0.927561,0.47949,272
m4,D1823,0.01719,0.060088,0.800043,0.114842,239
m4,D1824,0.013125,0.052015,0.681473,0.058979,243
m4,D1825,0.014452,0.056493,0.877704,0.068576,280
m4,D1826,0.014908,0.058656,0.828887,0.190538,227
m4,D1827,0.069878,0.142777,0.977956,0.900087,315
m4,D1828,0.013382,0.055572,0.875699,0.644288,211
m4,D1829,0.00747,0.039436,0.778504,0.005192,251
m4,D183,0.1055,0.182753,0.989699,0.873621,681
m4,D1830,0.066871,0.135328,0.978685,0.93423,256
m4,D1831,0.068254,0.136938,0.977907,0.934893,256
m4,D1832,0.174462,0.24002,0.973502,0.900377,357
m4,D1833,1.648835,1.666172,0.973807,0.036484,671
m4,D1834,0.077833,0.144371,0.95901,0.721321,324
m4,D1835,0.011457,0.049911,0.935782,0.595411,343
m4,D1836,0.017124,0.059477,0.74928,0.018091,258
m4,D1837,0.007748,0.038315,0.625577,0.067002,314
m4,D1838,0.017788,0.063981,0.852507,0.216921,229
m4,D1839,0.054257,0.124614,0.901868,0.377256,343
m4,D184,0.107294,0.18486,0.990344,0.874143,681
m4,D1840,0.032501,0.089665,0.860207,0.007559,302
m4,D1841,0.020757,0.072219,0.937897,0.606959,232
m4,D1842,0.00308,0.024488,0.687954,0.154484,121
m4,D1843,0.009769,0.045021,0.889959,0.173331,237
m4,D1844,0.003991,0.028395,0.801203,0.622741,111
m4,D1845,0.164075,0.225777,0.942513,0.758867,302
m4,D1846,0.164966,0.226956,0.947365,0.763551,302
m4,D1847,0.008515,0.041073,0.751802,0.029835,281
m4,D1848,0.109348,0.171088,0.975656,0.366807,252
m4,D1849,0.017879,0.061956,0.93433,0.675844,291
m4,D185,0.103714,0.180706,0.989564,0.874887,681
m4,D1850,0.094523,0.175492,0.958098,0.457108,467
m4,D1851,0.021934,0.070814,0.932425,0.340052,306
m4,D1852,0.002649,0.021225,0.562219,0.186502,238
m4,D1853,0.030337,0.080337,0.8142,0.42043,352
m4,D1854,0.102904,0.182773,0.976779,0.887773,354
m4,D1855,0.010099,0.045394,0.822905,0.655329,213
m4,D1856,0.049437,0.116623,0.874771,0.271263,313
m4,D1857,0.158898,0.240619,0.970024,0.873585,305
m4,D1858,0.014503,0.054949,0.696395,0.043482,270
m4,D1859,0.036679,0.098946,0.955515,0.532929,301
m4,D186,0.105601,0.182889,0.990036,0.875285,681
m4,D1860,0.013289,0.053422,0.930838,0.793782,311
m4,D1861,0.074171,0.140082,0.960866,0.842205,323
m4,D1862,0.0368,0.094127,0.845784,0.387508,271
m4,D1863,0.030833,0.08405,0.697975,0.006769,242
m4,D1864,0.076428,0.154715,0.965418,0.61151,342
m4,D1865,0.022466,0.072933,0.874944,0.026007,279
m4,D1866,0.023052,0.071834,0.942725,0.714392,462
m4,D1867,0.055151,0.131189,0.904278,0.006554,247
m4,D1868,0.053755,0.127286,0.931614,0.604275,242
m4,D1869,0.03123,0.089313,0.878632,0.694412,195
m4,D187,0.03656,0.096765,0.977794,0.472482,680
m4,D1870,0.019842,0.069498,0.925943,0.863013,238
